293,username1704,2019-03-15,username1704,2019-03-17
294,username1707,2019-03-15,username1708,2019-03-17
294,username1709,2019-03-17,username1710,2019-03-18
294,username1712,2019-03-18,username1713,2019-03-20
294,username1714,2019-03-20,username1716,username1716,2019-03-22
296,username1717,2019-03-15,username1718,2019-03-16
296,username1719,2019-03-16,username1717,2019-03-18
297,username1722,2019-03-15,username1723,2019-03-18
297,username1724,2019-03-18,username1725,username1725,2019-03-20
299,username1726,2019-03-15,username1728,2019-03-19
299,username1729,2019-03-19,username1726,2019-03-21
300,username1732,2019-03-15,username1733,2019-03-16
300,username1734,2019-03-16,username1735,2019-03-18
300,username1737,2019-03-18,username1732,2019-03-20
304,username1739,2019-03-15,username1740,username1740,2019-03-18
305,username1742,2019-03-15,username1743,2019-03-16
305,username1745,2019-03-16,username1747,2019-03-18
305,username1748,2019-03-18,username1742,2019-03-19
308,username1750,2019-03-15,,2019-03-17
309,username1753,2019-03-15,username1754,2019-03-19
309,username1757,2019-03-19,username1758,2019-03-22
309,username1759,2019-03-22,username1753,2019-03-24
310,username1763,2019-03-15,username1764,2019-03-18
310,username1767,2019-03-18,username1768,2019-03-21
310,username1769,2019-03-21,username1770,username1770,2019-03-22
311,username1771,2019-03-15,username1773,2019-03-18
311,username1775,2019-03-18,username1776,2019-03-22
311,username1777,2019-03-22,username1778,2019-03-23
311,username1781,2019-03-23,username1771,2019-03-25
312,username1784,2019-03-15,username1785,2019-03-19
312,username1786,2019-03-19,username1787,2019-03-23
312,username1789,2019-03-23,username1790,2019-03-25
312,username1792,2019-03-25,username1784,2019-03-26
313,username1794,2019-03-15,username1796,username1796,2019-03-19
314,username1798,2019-03-15,username1799,2019-03-17
314,username1800,2019-03-17,username1801,2019-03-19
314,username1803,2019-03-19,username1804,2019-03-20
314,username1805,2019-03-20,username1798,2019-03-23
315,username1809,2019-03-15,username1810,2019-03-16
315,username1812,2019-03-16,username1809,2019-03-17
316,username1814,2019-03-15,username1814,2019-03-17
317,username1816,2019-03-15,username1818,2019-03-18
317,username1819,2019-03-18,username1821,2019-03-19
317,username1822,2019-03-19,username1816,2019-03-21
318,username1824,2019-03-15,username1826,username1826,2019-03-16
319,username1827,2019-03-15,username1828,2019-03-18
319,username1829,2019-03-18,username1831,2019-03-19
319,username1832,2019-03-19,username1827,2019-03-20
321,username1836,2019-03-15,username1836,2019-03-18
322,username1841,2019-03-15,username1842,2019-03-17
322,username1844,2019-03-17,username1845,2019-03-20
322,username1846,2019-03-20,username1848,2019-03-21
322,username1850,2019-03-21,username1841,2019-03-24
324,username1852,2019-03-15,username1852,2019-03-17
326,username1855,2019-03-15,username1856,2019-03-19
326,username1857,2019-03-19,,2019-03-21
327,username1860,2019-03-15,username1861,2019-03-19
327,username1862,2019-03-19,username1860,2019-03-22
328,username1865,2019-03-15,username1866,2019-03-18
328,username1867,2019-03-18,,2019-03-21
329,username1870,2019-03-15,username1871,2019-03-17
329,username1872,2019-03-17,username1873,2019-03-19
329,username1875,2019-03-19,username1870,2019-03-21
330,username1877,2019-03-15,username1879,2019-03-16
330,username1880,2019-03-16,username1881,2019-03-19
330,username1883,2019-03-19,username1885,username1885,2019-03-21
331,username1886,2019-03-15,,2019-03-19
332,username1888,2019-03-15,username1890,2019-03-19
332,username1891,2019-03-19,username1892,2019-03-22
332,username1893,2019-03-22,username1895,2019-03-24
332,username1896,2019-03-24,username1888,2019-03-28
333,username1898,2019-03-15,username1901,2019-03-19
333,username1902,2019-03-19,username1903,2019-03-23
333,username1904,2019-03-23,username1905,2019-03-27
333,username1907,2019-03-27,username1898,2019-03-31
334,username1910,2019-03-15,username1911,2019-03-18
334,username1913,2019-03-18,username1916,2019-03-22
334,username1917,2019-03-22,,2019-03-25
338,username1919,2019-03-15,username1920,2019-03-19
338,username1922,2019-03-19,username1919,2019-03-21
339,username1924,2019-03-15,username1924,2019-03-18
341,username1926,2019-03-15,username1928,2019-03-18
341,username1929,2019-03-18,username1930,2019-03-22
341,username1932,2019-03-22,username1933,2019-03-24
341,username1934,2019-03-24,username1936,username1936,2019-03-28
343,username1937,2019-03-15,username1938,2019-03-17
343,username1939,2019-03-17,username1937,2019-03-19
345,username1942,2019-03-15,username1943,2019-03-17
345,username1944,2019-03-17,username1945,2019-03-19
345,username1946,2019-03-19,username1942,2019-03-22
346,username1951,2019-03-15,username1952,2019-03-16
346,username1953,2019-03-16,username1951,2019-03-19
347,username1956,2019-03-15,username1958,2019-03-18
347,username1959,2019-03-18,username1960,2019-03-21
347,username1961,2019-03-21,username1956,2019-03-22
348,username1964,2019-03-15,username1964,2019-03-19
349,username1966,2019-03-15,username1968,2019-03-18
349,username1969,2019-03-18,username1970,2019-03-19
349,username1971,2019-03-19,username1972,2019-03-20
349,username1974,2019-03-20,username1975,username1975,2019-03-24
350,username1976,2019-03-15,username1977,username1977,2019-03-19
351,username1978,2019-03-15,username1980,2019-03-16
351,username1981,2019-03-16,username1982,username1982,2019-03-17
352,username1984,2019-03-15,username1984,2019-03-17
354,username1987,2019-03-15,username1987,2019-03-17
355,username1989,2019-03-15,username1989,2019-03-16
357,username1992,2019-03-15,username1994,2019-03-19
357,username1995,2019-03-19,username1992,2019-03-23
358,username1997,2019-03-15,username1997,2019-03-19
359,username2000,2019-03-15,username2001,2019-03-19
359,username2002,2019-03-19,username2003,2019-03-23
359,username2004,2019-03-23,username2000,2019-03-24
363,username2006,2019-03-15,username2006,2019-03-19
364,username2008,2019-03-15,username2009,2019-03-16
364,username2010,2019-03-16,username2011,2019-03-20
364,username2012,2019-03-20,username2013,2019-03-23
364,username2014,2019-03-23,username2008,2019-03-26
366,username2016,2019-03-15,,2019-03-19
367,username2018,2019-03-15,username2018,2019-03-18
368,username2020,2019-03-15,username2021,2019-03-17
368,username2022,2019-03-17,username2020,2019-03-19
369,username2024,2019-03-15,,2019-03-18
371,username2026,2019-03-15,username2026,2019-03-19
372,username2028,2019-03-15,username2029,2019-03-18
372,username2030,2019-03-18,username2028,2019-03-19
374,username2032,2019-03-15,username2032,2019-03-18
375,username2034,2019-03-15,username2035,2019-03-19
375,username2036,2019-03-19,username2037,2019-03-20
375,username2038,2019-03-20,username2034,2019-03-21
376,username2040,2019-03-15,username2041,2019-03-16
376,username2042,2019-03-16,username2040,2019-03-20
377,username2044,2019-03-15,username2045,2019-03-19
377,username2046,2019-03-19,username2047,2019-03-22
377,username2048,2019-03-22,username2049,2019-03-25
377,username2050,2019-03-25,username2044,2019-03-26
378,username2052,2019-03-15,username2053,2019-03-16
378,username2054,2019-03-16,username2055,2019-03-18
378,username2056,2019-03-18,username2057,2019-03-22
378,username2058,2019-03-22,username2052,2019-03-25
379,username2060,2019-03-15,username2061,2019-03-18
379,username2062,2019-03-18,username2060,2019-03-20
380,username2064,2019-03-15,username2065,2019-03-18
380,username2066,2019-03-18,username2067,2019-03-19
380,username2068,2019-03-19,username2064,2019-03-22
382,username2070,2019-03-15,username2071,2019-03-18
382,username2072,2019-03-18,username2073,2019-03-22
382,username2074,2019-03-22,username2075,2019-03-23
382,username2076,2019-03-23,username2070,2019-03-26
383,username2078,2019-03-15,username2079,2019-03-19
383,username2080,2019-03-19,username2081,2019-03-23
383,username2082,2019-03-23,,2019-03-26
384,username2084,2019-03-15,username2085,username2085,2019-03-17
385,username2086,2019-03-15,username2087,2019-03-19
385,username2088,2019-03-19,username2089,2019-03-21
385,username2090,2019-03-21,username2086,2019-03-25
386,username2092,2019-03-15,username2093,2019-03-19
386,username2094,2019-03-19,username2095,2019-03-20
386,username2096,2019-03-20,username2097,username2097,2019-03-24
387,username2098,2019-03-15,username2099,2019-03-19
387,username2100,2019-03-19,username2098,2019-03-22
388,username2102,2019-03-15,username2103,2019-03-19
388,username2104,2019-03-19,username2102,2019-03-20
389,username2106,2019-03-15,username2106,2019-03-17
391,username2108,2019-03-15,username2109,username2109,2019-03-19
392,username2110,2019-03-15,,2019-03-17
393,username2112,2019-03-15,username2112,2019-03-17
394,username2114,2019-03-15,username2115,2019-03-16
394,username2116,2019-03-16,username2117,2019-03-19
394,username2118,2019-03-19,username2114,2019-03-23
396,username2120,2019-03-15,username2121,2019-03-17
396,username2122,2019-03-17,username2123,2019-03-19
396,username2124,2019-03-19,username2125,2019-03-20
396,username2126,2019-03-20,username2127,username2127,2019-03-23
398,username2128,2019-03-15,username2129,2019-03-16
398,username2130,2019-03-16,username2131,2019-03-17
398,username2132,2019-03-17,username2128,2019-03-21
400,username2134,2019-03-15,username2134,2019-03-16
401,username2136,2019-03-15,username2137,2019-03-18
401,username2138,2019-03-18,username2139,2019-03-22
401,username2140,2019-03-22,username2136,2019-03-25
402,username2142,2019-03-15,username2143,2019-03-16
402,username2144,2019-03-16,username2142,2019-03-17
403,username2146,2019-03-15,username2146,2019-03-16
404,username2148,2019-03-15,username2149,2019-03-17
404,username2150,2019-03-17,username2151,username2151,2019-03-21
405,username2152,2019-03-15,username2153,2019-03-17
405,username2154,2019-03-17,username2155,2019-03-20
405,username2156,2019-03-20,username2157,2019-03-22
405,username2158,2019-03-22,username2152,2019-03-23
406,username2160,2019-03-15,username2161,2019-03-16
406,username2162,2019-03-16,username2163,2019-03-18
406,username2164,2019-03-18,username2165,2019-03-19
406,username2166,2019-03-19,username2160,2019-03-21
407,username2168,2019-03-15,username2169,2019-03-19
407,username2170,2019-03-19,username2168,2019-03-21
408,username2172,2019-03-15,username2173,2019-03-18
408,username2174,2019-03-18,username2175,2019-03-21
408,username2176,2019-03-21,username2172,2019-03-24
411,username2178,2019-03-15,username2178,2019-03-18
412,username2180,2019-03-15,username2181,2019-03-19
412,username2182,2019-03-19,username2183,username2183,2019-03-22
413,username2184,2019-03-15,username2185,2019-03-16
413,username2186,2019-03-16,username2187,2019-03-17
413,username2188,2019-03-17,username2184,2019-03-18
414,username2190,2019-03-15,username2191,2019-03-16
414,username2192,2019-03-16,username2193,2019-03-18
414,username2194,2019-03-18,username2195,2019-03-21
414,username2196,2019-03-21,username2197,username2197,2019-03-22
415,username2198,2019-03-15,username2199,2019-03-17
415,username2200,2019-03-17,username2201,2019-03-21
415,username2202,2019-03-21,username2198,2019-03-23
416,username2204,2019-03-15,username2205,2019-03-16
416,username2206,2019-03-16,username2207,2019-03-18
416,username2208,2019-03-18,username2209,2019-03-22
416,username2210,2019-03-22,username2204,2019-03-25
419,username2212,2019-03-15,username2213,2019-03-16
419,username2214,2019-03-16,username2212,2019-03-20
421,username2216,2019-03-15,username2217,2019-03-19
421,username2218,2019-03-19,,2019-03-23
422,username2220,2019-03-15,username2221,2019-03-18
422,username2222,2019-03-18,username2223,2019-03-20
422,username2224,2019-03-20,username2225,2019-03-23
422,username2226,2019-03-23,username2220,2019-03-26
423,username2228,2019-03-15,username2229,2019-03-16
423,username2230,2019-03-16,username2228,2019-03-18
424,username2232,2019-03-15,username2232,2019-03-19
425,username2234,2019-03-15,username2235,2019-03-16
425,username2236,2019-03-16,username2237,2019-03-17
425,username2238,2019-03-17,username2234,2019-03-21
426,username2240,2019-03-15,username2241,2019-03-18
426,username2242,2019-03-18,username2243,2019-03-19
426,username2244,2019-03-19,username2240,2019-03-22
427,username2246,2019-03-15,username2247,2019-03-17
427,username2248,2019-03-17,username2249,2019-03-19
427,username2250,2019-03-19,username2251,2019-03-20
427,username2252,2019-03-20,username2253,username2253,2019-03-23
428,username2254,2019-03-15,username2254,2019-03-18
429,username2256,2019-03-15,username2257,2019-03-18
429,username2258,2019-03-18,username2256,2019-03-19
430,username2260,2019-03-15,,2019-03-17
431,username2262,2019-03-15,username2263,2019-03-19
431,username2264,2019-03-19,username2262,2019-03-21
433,username2266,2019-03-15,username2267,2019-03-16
433,username2268,2019-03-16,username2269,username2269,2019-03-19
434,username2270,2019-03-15,username2271,2019-03-17
434,username2272,2019-03-17,username2273,2019-03-18
434,username2274,2019-03-18,username2275,2019-03-19
434,username2276,2019-03-19,,2019-03-20
435,username2278,2019-03-15,username2279,2019-03-18
435,username2280,2019-03-18,username2281,2019-03-20
435,username2282,2019-03-20,username2278,2019-03-23
436,username2284,2019-03-15,username2284,2019-03-18
437,username2286,2019-03-15,username2287,2019-03-16
437,username2288,2019-03-16,username2286,2019-03-20
438,username2290,2019-03-15,username2291,2019-03-17
438,username2292,2019-03-17,username2293,2019-03-19
438,username2294,2019-03-19,username2295,2019-03-20
438,username2296,2019-03-20,username2290,2019-03-24
439,username2298,2019-03-15,username2299,2019-03-19
439,username2300,2019-03-19,username2301,2019-03-22
439,username2302,2019-03-22,username2298,2019-03-23
440,username2304,2019-03-15,username2305,2019-03-19
440,username2306,2019-03-19,,2019-03-22
441,username2308,2019-03-15,username2309,2019-03-16
441,username2310,2019-03-16,username2311,2019-03-20
441,username2312,2019-03-20,,2019-03-21
442,username2314,2019-03-15,username2315,2019-03-17
442,username2316,2019-03-17,username2317,2019-03-18
442,username2318,2019-03-18,username2319,2019-03-22
442,username2320,2019-03-22,username2314,2019-03-26
443,username2322,2019-03-15,username2323,2019-03-18
443,username2324,2019-03-18,username2325,2019-03-20
443,username2326,2019-03-20,username2322,2019-03-24
445,username2328,2019-03-15,username2329,2019-03-19
445,username2330,2019-03-19,username2331,2019-03-21
445,username2332,2019-03-21,username2328,2019-03-24
447,username2334,2019-03-15,username2335,2019-03-17
447,username2336,2019-03-17,username2337,2019-03-18
447,username2338,2019-03-18,username2334,2019-03-19
448,username2340,2019-03-15,username2341,2019-03-16
448,username2342,2019-03-16,username2340,2019-03-17
449,username2344,2019-03-15,username2344,2019-03-19
451,username2346,2019-03-15,username2347,2019-03-19
451,username2348,2019-03-19,username2349,2019-03-22
451,username2350,2019-03-22,username2346,2019-03-26
452,username2352,2019-03-15,username2352,2019-03-16
453,username2354,2019-03-15,username2355,2019-03-19
453,username2356,2019-03-19,username2357,2019-03-21
453,username2358,2019-03-21,username2354,2019-03-24
454,username2360,2019-03-15,username2361,2019-03-17
454,username2362,2019-03-17,username2363,2019-03-18
454,username2364,2019-03-18,username2360,2019-03-22
455,username2366,2019-03-15,username2367,2019-03-19
455,username2368,2019-03-19,username2366,2019-03-23
457,username2370,2019-03-15,username2371,2019-03-17
457,username2372,2019-03-17,username2370,2019-03-20
459,username2374,2019-03-15,username2375,2019-03-17
459,username2376,2019-03-17,username2377,2019-03-21
459,username2378,2019-03-21,username2379,2019-03-22
459,username2380,2019-03-22,username2374,2019-03-26
460,username2382,2019-03-15,username2382,2019-03-17
462,username2384,2019-03-15,username2385,2019-03-16
462,username2386,2019-03-16,username2387,2019-03-19
462,username2388,2019-03-19,username2389,2019-03-21
462,username2390,2019-03-21,username2384,2019-03-25
463,username2392,2019-03-15,username2393,2019-03-18
463,username2394,2019-03-18,username2392,2019-03-20
464,username2396,2019-03-15,username2397,2019-03-18
464,username2398,2019-03-18,username2399,2019-03-20
464,username2400,2019-03-20,username2401,username2401,2019-03-22
466,username2402,2019-03-15,username2403,2019-03-18
466,username2404,2019-03-18,username2405,2019-03-19
466,username2406,2019-03-19,username2407,2019-03-22
466,username2408,2019-03-22,username2402,2019-03-24
468,username2410,2019-03-15,username2411,2019-03-19
468,username2412,2019-03-19,username2413,2019-03-20
468,username2414,2019-03-20,username2415,2019-03-22
468,username2416,2019-03-22,username2410,2019-03-25
469,username2418,2019-03-15,username2418,2019-03-17
470,username2420,2019-03-15,username2421,2019-03-18
470,username2422,2019-03-18,username2423,2019-03-19
470,username2424,2019-03-19,username2420,2019-03-21
471,username2426,2019-03-15,username2427,2019-03-18
471,username2428,2019-03-18,username2429,username2429,2019-03-21
472,username2430,2019-03-15,username2431,2019-03-19
472,username2432,2019-03-19,username2433,2019-03-20
472,username2434,2019-03-20,username2430,2019-03-24
473,username2436,2019-03-15,username2437,2019-03-19
473,username2438,2019-03-19,username2439,username2439,2019-03-21
474,username2440,2019-03-15,username2441,2019-03-17
474,username2442,2019-03-17,username2443,2019-03-21
474,username2444,2019-03-21,username2445,2019-03-23
474,username2446,2019-03-23,,2019-03-27
475,username2448,2019-03-15,username2449,2019-03-17
475,username2450,2019-03-17,username2451,2019-03-21
475,username2452,2019-03-21,username2453,2019-03-22
475,username2454,2019-03-22,username2455,username2455,2019-03-25
477,username2456,2019-03-15,username2457,2019-03-16
477,username2458,2019-03-16,username2459,2019-03-20
477,username2460,2019-03-20,username2461,2019-03-21
477,username2462,2019-03-21,username2456,2019-03-22
479,username2464,2019-03-15,username2465,2019-03-16
479,username2466,2019-03-16,username2467,2019-03-19
479,username2468,2019-03-19,username2464,2019-03-22
480,username2470,2019-03-15,username2471,2019-03-17
480,username2472,2019-03-17,username2473,2019-03-21
480,username2474,2019-03-21,username2470,2019-03-23
482,username2476,2019-03-15,username2477,2019-03-16
482,username2478,2019-03-16,username2476,2019-03-18
483,username2480,2019-03-15,username2481,2019-03-16
483,username2482,2019-03-16,username2483,2019-03-18
483,username2484,2019-03-18,username2485,2019-03-20
483,username2486,2019-03-20,username2480,2019-03-22
484,username2488,2019-03-15,username2489,2019-03-19
484,username2490,2019-03-19,username2491,2019-03-23
484,username2492,2019-03-23,username2493,2019-03-27
484,username2494,2019-03-27,username2495,username2495,2019-03-30
485,username2496,2019-03-15,username2496,2019-03-18
486,username2498,2019-03-15,username2499,2019-03-17
486,username2500,2019-03-17,username2501,username2501,2019-03-19
487,username2502,2019-03-15,username2503,2019-03-18
487,username2504,2019-03-18,username2505,2019-03-20
487,username2506,2019-03-20,username2502,2019-03-23
490,username2508,2019-03-15,username2509,2019-03-16
490,username2510,2019-03-16,username2511,username2511,2019-03-20
491,username2512,2019-03-15,username2512,2019-03-19
494,username2514,2019-03-15,username2515,2019-03-19
494,username2516,2019-03-19,username2517,2019-03-20
494,username2518,2019-03-20,username2519,2019-03-24
494,username2520,2019-03-24,username2521,username2521,2019-03-25
495,username2522,2019-03-15,username2523,2019-03-19
495,username2524,2019-03-19,username2525,2019-03-22
495,username2526,2019-03-22,username2527,username2527,2019-03-23
496,username2528,2019-03-15,username2528,2019-03-16
498,username2530,2019-03-15,username2531,2019-03-19
498,username2532,2019-03-19,username2533,username2533,2019-03-21
499,username2534,2019-03-15,username2534,2019-03-18
500,username2536,2019-03-15,username2537,2019-03-18
500,username2538,2019-03-18,username2539,2019-03-21
500,username2540,2019-03-21,,2019-03-25
501,username2542,2019-03-15,username2543,username2543,2019-03-18
502,username2544,2019-03-15,username2545,2019-03-16
502,username2546,2019-03-16,username2547,2019-03-19
502,username2548,2019-03-19,username2544,2019-03-21
503,username2550,2019-03-15,username2551,2019-03-19
503,username2552,2019-03-19,username2553,username2553,2019-03-22
504,username2554,2019-03-15,username2555,2019-03-19
504,username2556,2019-03-19,username2557,2019-03-20
504,username2558,2019-03-20,username2559,2019-03-24
504,username2560,2019-03-24,username2561,username2561,2019-03-27
507,username2562,2019-03-15,,2019-03-18
509,username2564,2019-03-15,username2565,2019-03-16
509,username2566,2019-03-16,username2567,2019-03-20
509,username2568,2019-03-20,username2569,2019-03-23
509,username2570,2019-03-23,username2564,2019-03-26
510,username2572,2019-03-15,username2573,2019-03-16
510,username2574,2019-03-16,username2575,2019-03-20
510,username2576,2019-03-20,username2572,2019-03-24
511,username2578,2019-03-15,username2579,2019-03-17
511,username2580,2019-03-17,username2581,2019-03-20
511,username2582,2019-03-20,username2578,2019-03-22
512,username2584,2019-03-15,username2585,2019-03-19
512,username2586,2019-03-19,username2587,2019-03-20
512,username2588,2019-03-20,username2589,2019-03-23
512,username2590,2019-03-23,username2591,username2591,2019-03-24
513,username2592,2019-03-15,username2593,2019-03-18
513,username2594,2019-03-18,username2592,2019-03-21
514,username2596,2019-03-15,username2597,2019-03-18
514,username2598,2019-03-18,username2599,2019-03-21
514,username2600,2019-03-21,username2596,2019-03-25
515,username2602,2019-03-15,username2603,2019-03-18
515,username2604,2019-03-18,username2602,2019-03-21
516,username2606,2019-03-15,username2607,2019-03-17
516,username2608,2019-03-17,username2609,2019-03-18
516,username2610,2019-03-18,username2606,2019-03-21
517,username2612,2019-03-15,username2613,2019-03-18
517,username2614,2019-03-18,username2615,2019-03-19
517,username2616,2019-03-19,username2612,2019-03-21
519,username2618,2019-03-15,username2618,2019-03-17
520,username2620,2019-03-15,username2621,2019-03-19
520,username2622,2019-03-19,username2623,2019-03-23
520,username2624,2019-03-23,username2620,2019-03-27
521,username2626,2019-03-15,username2627,2019-03-17
521,username2628,2019-03-17,username2629,2019-03-21
521,username2630,2019-03-21,username2626,2019-03-23
522,username2632,2019-03-15,username2632,2019-03-17
523,username2634,2019-03-15,username2635,2019-03-16
523,username2636,2019-03-16,username2637,2019-03-18
523,username2638,2019-03-18,username2639,username2639,2019-03-21
524,username2640,2019-03-15,username2640,2019-03-19
525,username2642,2019-03-15,username2643,2019-03-18
525,username2644,2019-03-18,username2645,2019-03-21
525,username2646,2019-03-21,username2642,2019-03-22
526,username2648,2019-03-15,username2648,2019-03-19
527,username2650,2019-03-15,username2651,2019-03-19
527,username2652,2019-03-19,username2650,2019-03-22
528,username2654,2019-03-15,username2655,username2655,2019-03-16
529,username2656,2019-03-15,username2657,2019-03-18
529,username2658,2019-03-18,username2659,2019-03-19
529,username2660,2019-03-19,username2656,2019-03-21
530,username2662,2019-03-15,username2663,2019-03-16
530,username2664,2019-03-16,username2665,2019-03-20
530,username2666,2019-03-20,username2667,2019-03-21
530,username2668,2019-03-21,username2669,username2669,2019-03-25
531,username2670,2019-03-15,username2670,2019-03-19
532,username2672,2019-03-15,username2673,2019-03-17
532,username2674,2019-03-17,username2675,2019-03-20
532,username2676,2019-03-20,username2677,2019-03-23
532,username2678,2019-03-23,username2672,2019-03-25
533,username2680,2019-03-15,username2681,2019-03-18
533,username2682,2019-03-18,username2683,2019-03-22
533,username2684,2019-03-22,username2685,username2685,2019-03-25
534,username2686,2019-03-15,username2686,2019-03-19
535,username2688,2019-03-15,username2689,2019-03-19
535,username2690,2019-03-19,username2691,2019-03-20
535,username2692,2019-03-20,username2688,2019-03-21
536,username2694,2019-03-15,username2694,2019-03-17
537,username2696,2019-03-15,username2697,2019-03-19
537,username2698,2019-03-19,username2699,2019-03-20
537,username2700,2019-03-20,username2701,2019-03-23
537,username2702,2019-03-23,username2696,2019-03-26
538,username2704,2019-03-15,username2705,2019-03-18
538,username2706,2019-03-18,username2704,2019-03-19
539,username2708,2019-03-15,username2709,2019-03-18
539,username2710,2019-03-18,username2708,2019-03-20
540,username2712,2019-03-15,username2713,2019-03-17
540,username2714,2019-03-17,username2715,2019-03-21
540,username2716,2019-03-21,username2717,username2717,2019-03-23
542,username2718,2019-03-15,username2719,2019-03-19
542,username2720,2019-03-19,username2718,2019-03-20
544,username2722,2019-03-15,username2722,2019-03-19
545,username2724,2019-03-15,username2725,2019-03-19
545,username2726,2019-03-19,username2727,2019-03-23
545,username2728,2019-03-23,username2729,2019-03-24
545,username2730,2019-03-24,username2724,2019-03-28
546,username2732,2019-03-15,username2733,2019-03-17
546,username2734,2019-03-17,username2735,2019-03-19
546,username2736,2019-03-19,username2732,2019-03-21
547,username2738,2019-03-15,username2739,2019-03-19
547,username2740,2019-03-19,username2741,2019-03-23
547,username2742,2019-03-23,username2743,2019-03-25
547,username2744,2019-03-25,,2019-03-28
549,username2746,2019-03-15,username2747,2019-03-19
549,username2748,2019-03-19,username2749,2019-03-20
549,username2750,2019-03-20,username2746,2019-03-23
550,username2752,2019-03-15,username2753,2019-03-19
550,username2754,2019-03-19,username2755,2019-03-21
550,username2756,2019-03-21,username2757,username2757,2019-03-23
552,username2758,2019-03-15,username2758,2019-03-16
553,username2760,2019-03-15,username2761,2019-03-17
553,username2762,2019-03-17,username2763,2019-03-19
553,username2764,2019-03-19,,2019-03-22
554,username2766,2019-03-15,,2019-03-19
555,username2768,2019-03-15,username2769,2019-03-19
555,username2770,2019-03-19,username2771,2019-03-23
555,username2772,2019-03-23,username2768,2019-03-24
557,username2774,2019-03-15,username2775,2019-03-18
557,username2776,2019-03-18,username2774,2019-03-19
558,username2778,2019-03-15,username2779,2019-03-18
558,username2780,2019-03-18,username2781,2019-03-21
558,username2782,2019-03-21,username2778,2019-03-24
559,username2784,2019-03-15,username2785,2019-03-18
559,username2786,2019-03-18,username2787,2019-03-21
559,username2788,2019-03-21,username2789,2019-03-22
559,username2790,2019-03-22,username2791,username2791,2019-03-23
560,username2792,2019-03-15,username2792,2019-03-17
562,username2794,2019-03-15,username2795,2019-03-18
562,username2796,2019-03-18,username2797,2019-03-20
562,username2798,2019-03-20,username2794,2019-03-22
564,username2800,2019-03-15,username2801,2019-03-18
564,username2802,2019-03-18,username2800,2019-03-19
565,username2804,2019-03-15,username2804,2019-03-18
567,username2806,2019-03-15,username2807,2019-03-17
567,username2808,2019-03-17,username2809,2019-03-21
567,username2810,2019-03-21,username2811,2019-03-25
567,username2812,2019-03-25,username2806,2019-03-26
568,username2814,2019-03-15,username2815,2019-03-17
568,username2816,2019-03-17,username2817,2019-03-20
568,username2818,2019-03-20,username2819,2019-03-23
568,username2820,2019-03-23,username2814,2019-03-26
569,username2822,2019-03-15,username2823,2019-03-17
569,username2824,2019-03-17,username2825,2019-03-18
569,username2826,2019-03-18,username2822,2019-03-21
571,username2828,2019-03-15,username2829,2019-03-16
571,username2830,2019-03-16,username2831,2019-03-20
571,username2832,2019-03-20,username2833,2019-03-24
571,username2834,2019-03-24,username2835,username2835,2019-03-28
572,username2836,2019-03-15,username2837,2019-03-19
572,username2838,2019-03-19,username2839,2019-03-21
572,username2840,2019-03-21,username2841,2019-03-22
572,username2842,2019-03-22,username2843,username2843,2019-03-25
573,username2844,2019-03-15,username2845,2019-03-17
573,username2846,2019-03-17,username2844,2019-03-19
574,username2848,2019-03-15,username2849,2019-03-16
574,username2850,2019-03-16,username2851,2019-03-20
574,username2852,2019-03-20,,2019-03-22
575,username2854,2019-03-15,username2855,2019-03-17
575,username2856,2019-03-17,username2857,2019-03-21
575,username2858,2019-03-21,username2854,2019-03-23
576,username2860,2019-03-15,username2861,2019-03-16
576,username2862,2019-03-16,username2863,2019-03-19
576,username2864,2019-03-19,username2860,2019-03-22
577,username2866,2019-03-15,username2867,2019-03-17
577,username2868,2019-03-17,username2866,2019-03-21
578,username2870,2019-03-15,username2871,2019-03-17
578,username2872,2019-03-17,username2873,2019-03-20
578,username2874,2019-03-20,username2875,username2875,2019-03-21
579,username2876,2019-03-15,username2877,2019-03-17
579,username2878,2019-03-17,username2879,2019-03-18
579,username2880,2019-03-18,,2019-03-22
580,username2882,2019-03-15,username2882,2019-03-17
582,username2884,2019-03-15,username2885,2019-03-19
582,username2886,2019-03-19,username2887,2019-03-23
582,username2888,2019-03-23,username2884,2019-03-26
583,username2890,2019-03-15,username2891,2019-03-18
583,username2892,2019-03-18,username2893,2019-03-22
583,username2894,2019-03-22,username2895,2019-03-25
583,username2896,2019-03-25,username2890,2019-03-29
584,username2898,2019-03-15,username2898,2019-03-17
585,username2900,2019-03-15,username2901,2019-03-17
585,username2902,2019-03-17,username2900,2019-03-21
586,username2904,2019-03-15,username2905,2019-03-17
586,username2906,2019-03-17,username2904,2019-03-21
587,username2908,2019-03-15,username2909,2019-03-19
587,username2910,2019-03-19,username2911,2019-03-21
587,username2912,2019-03-21,username2913,2019-03-24
587,username2914,2019-03-24,,2019-03-28
588,username2916,2019-03-15,username2917,2019-03-17
588,username2918,2019-03-17,username2919,username2919,2019-03-18
590,username2920,2019-03-15,username2920,2019-03-18
591,username2922,2019-03-15,username2923,username2923,2019-03-17
593,username2924,2019-03-15,username2925,2019-03-18
593,username2926,2019-03-18,username2927,2019-03-21
593,username2928,2019-03-21,username2924,2019-03-25
594,username2930,2019-03-15,,2019-03-16
595,username2932,2019-03-15,username2933,2019-03-17
595,username2934,2019-03-17,username2935,2019-03-19
595,username2936,2019-03-19,username2932,2019-03-20
